4,046511627906977; 0,8547008547008588
4,062015503875969; 1,2535612535612515
4,093023255813954; 1,2535612535612515
4,108527131782946; 1,8233618233618216
4,069767441860465; 2,1082621082621174
4,108527131782946; 2,393162393162399
4,2558139534883725; 1,93732193732194
4,387596899224806; 2,564102564102562
4,441860465116279; 3,3048433048433097
4,736434108527131; 5,128205128205131
5,124031007751938; 7,977207977207975
5,2015503875969; 8,091168091168093
5,465116279069767; 7,863247863247864
5,612403100775194; 10,028490028490026
6,1395348837209305; 13,390313390313391
6,682170542635659; 17,037037037037035
