"x"
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
191.218830028915
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
80.4334806887313
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.123898738062145
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
0.0484818924002043
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
11.6817760859832
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
0.0650447477436845
