"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84"
490.224548229681,448.226241357087,395.63733968804,342.26696899312,131.791564517183,52.1966779891207,0.554717535669313,0.0635265578990342,0.000603741984977658,0.000125315651102754,1.44607865629365e-06,1.31239020136036e-07,3.97409694174685e-08,1.27745499354965e-09,2.97023064371401e-10,0,20.3825072985441,41.1744531266857,62.3682542358834,146.984762981791,179.849837711825,205.089706124506,206.368158458632,208.301518740029,208.940882879319,210.783743900779,211.794800503956,212.30380605455,213.789680987245,214.428757466507,0,0.0106694023266422,0.022251992293123,0.0350411500567355,0.156872557800704,0.294894176586205,0.276278196576902,0.215482702207409,0.194633181344869,0.136443996130586,0.105968393161827,0.0910823283721793,0.0497732376855699,0.03327562700709,0,0.000782778872093014,0.00299353174336936,0.00643384204490337,0.0286806639844415,0.0421461332716036,0.0714963138074908,0.0802969348178286,0.0958695663978504,0.0999513557665186,0.107025937159032,0.105625503361916,0.0937555821860293,0.0831934541302124,0,7.4683125199134,12.2504457929566,16.5201497238415,28.6914385931673,30.6299086790314,28.3131701747626,26.7673037657541,21.867472613668,15.5043018782707,8.07971792038876,4.3,4.20323234145256,4.15140356969803,4.11922461838362,4.02250479448768,4.00869501917853,4.11045983420878,4.17657308138166,4.17257619170424,4.17512927055511,4.17350284575647,4.16080345846964,4.16579599215926,4.16799370424231,4.18392982515757
138.646403019359,5.35310058705828e-06,7.59727659760717e-12,9.01550743647972e-15,-1.89492057890708e-16,-2.15726994362736e-17,-7.23276816321935e-20,-1.48582821957759e-20,-1.01148150351498e-21,-5.0283851761269e-22,-1.09505510762905e-22,-6.23962923282396e-23,-5.0177585007096e-23,-3.31124055828891e-23,-3.02218675058911e-23,0,294.272905704877,297.046357830535,297.121746968799,297.123819361389,297.123819363012,297.123819363013,297.123819363013,297.123819363013,297.123819363013,297.123819363013,297.123819363013,297.123819363013,297.123819363013,297.123819363013,0,0.0765331298471607,0.0725219883822279,0.0652359247963987,0.0342869424543295,0.0200592903670498,0.0161878916032513,0.00947059127864059,0.00764278806855545,0.00360838898566296,0.00211105799519645,0.00153042575311725,0.000422727827597521,0.000179291645238781,0,0.499402083984624,0.371112036598149,0.253237192784959,0.0541300405018866,0.0250242734277575,0.00363638023557968,0.0016810957109315,0.000244287094491495,0.0001129338156064,7.58685923712015e-06,3.46604393393169e-07,3.39041890475644e-09,1.5530883850902e-10,0,33.8227533358286,22.1929342431183,15.7431938323962,4.61963764559399,2.77976251932553,1.06702783127448,0.797388674495696,0.341872713490213,0.0929012663007587,0.00788533095344084,4.3,4.14330863242298,4.25905726725739,4.24763754851357,4.30238553458798,4.28183034742177,4.28061055670977,4.29135608877293,4.28364519378447,4.28766900273665,4.29103164406322,4.28439414076589,4.29199465509207,4.28182780068905,4.29801506201677
305.052472465033,4.72966090810238,0.0101061711132907,8.60429266255493e-05,3.57049927428108e-08,1.24967938094681e-08,6.05870670619145e-09,5.70104400760642e-09,5.46407561883407e-09,5.44432227620075e-09,5.4292721215597e-09,5.42842774863981e-09,5.428334620415e-09,5.42829432519691e-09,5.42829401070583e-09,0,187.240059340153,196.712071024373,198.243612077191,198.444325457889,198.444503215909,198.444546204586,198.444548506054,198.444550025312,198.444550151669,198.444550247982,198.444550253381,198.444550253976,198.444550254234,198.444550254236,0,0.0138775410353074,0.0194577693559496,0.0142274230038681,0.000934172513601552,9.41710661101091e-05,3.76106845116592e-05,3.79135499583242e-06,1.51421736381304e-06,6.09632835888051e-08,6.14563152982754e-09,1.55142631870119e-09,5.28088032408415e-12,1.92939329854586e-13,0,0.136505477145519,0.19870205225032,0.151740868693454,0.0320272496670978,0.0145424318891028,0.00202013510318393,0.000917224038513942,0.000127412492225986,5.78504507694237e-05,3.64871063900599e-06,1.55081789708574e-07,1.28281511804205e-09,5.73409315442939e-11,0,33.6766892148654,13.5541781322901,8.35622664975689,1.58356283305455,0.697551753032831,0.0909238602695368,0.040419326254376,0.00240530555737253,1.98789401544997e-05,2.16460344204028e-09,4.3,3.90985184822878,4.06892262504313,4.22296416933151,4.30224640590889,4.28178495484472,4.280587435866,4.29133501750094,4.2836230890884,4.28764677295851,4.29100888570482,4.2843703544025,4.29197044921055,4.28180663419491,4.29799390201409
154.611064845512,0.000596892593643203,2.80882041725484e-08,3.87561797418878e-10,7.35291896019586e-12,4.05892923455919e-12,1.73041228604958e-12,1.41906409409179e-12,1.05046173364483e-12,9.79306561478194e-13,8.59157505520328e-13,8.27606817891583e-13,8.17582120852564e-13,8.02997582360827e-13,8.009792627962e-13,0,368.500192200822,371.576069961882,372.003299145445,372.503125064127,372.580096215663,372.653712051092,372.664454362635,372.676873580945,372.679182992761,372.682988604117,372.683967870535,372.684277430013,372.684726580993,372.684788635072,0,0.0396170645850299,0.0176858524472303,0.00687165781450627,2.2393475776384e-05,1.87916116454494e-07,2.76606541609055e-08,2.28685848408343e-10,3.35092115882619e-11,4.03004547905421e-14,3.29856322484838e-16,1.86328469169357e-17,1.36480332891839e-22,8.07554146597581e-26,0,0.0234558515221431,0.0390223806028621,0.0459759608024209,0.0398834751991266,0.0320250947663293,0.0165243542753385,0.0124431230449975,0.00602190411415372,0.00449004367805615,0.00159882242524441,0.000489543028423099,8.28187430446825e-05,2.53259331535037e-05,0,20.595042494369,8.60039948736957,4.27347203510985,0.957964185398412,0.662471324109965,0.304071339117747,0.225312213656018,0.079636856453687,0.0134685904444157,0.000446663066771117,4.3,4.10032813821003,4.23460259117451,4.23009520457032,4.26882683774003,4.25411689970911,4.26199411294122,4.27584846033788,4.27059791967494,4.27534187936268,4.27988591275588,4.27317048656122,4.28071180633852,4.2721199001881,4.28833422484618
320.569734099486,16.5509677737671,0.435428778719614,0.0354797681085817,0.000884316178625659,0.000580730144023483,0.0004465156674957,0.000437904468104867,0.000432455945811216,0.000432047868395574,0.000431764933793444,0.000431752110137968,0.000431750892911929,0.000431750436119799,0.000431750433551982,0,178.999439158629,187.215514079774,188.758254347647,189.219928755549,189.224479039678,189.226403881684,189.226525634292,189.226602559186,189.22660831701,189.226612308786,189.226612489702,189.226612506874,189.226612513319,189.226612513355,0,0.00519316449626569,0.00749648338953429,0.00722636047307695,0.000622576280033394,7.23460099669545e-05,3.05737272050616e-05,3.54910560386156e-06,1.49974650562086e-06,7.35617850336909e-08,8.53915278681819e-09,2.34510975317418e-09,1.3297648573582e-11,7.01978049760689e-14,0,0.03554396022165,0.0380635432043038,0.0281294116009552,0.00171119626501216,0.000390531038079497,9.66293780102023e-06,2.19940455092691e-06,5.43522740228244e-08,1.23704991383113e-08,6.95487041930038e-11,1.90024993427427e-13,6.68687809057999e-17,8.81220696851862e-19,0,32.7151825688977,7.07597447023369,3.4069594792456,0.502967676760604,0.205775497132366,0.0231577473007939,0.00974709812513034,0.000476131172575003,2.7095046135399e-06,2.22728103854594e-11,4.3,4.07781645271269,4.09102500200552,4.15448266198174,4.29517877950232,4.27743197421042,4.27704888385644,4.2879719525368,4.27998808435621,4.28398144386906,4.28724881793888,4.28044071752423,4.28797176818813,4.27830799246546,4.2944963287519
405.870641247943,141.288567622051,28.2931433345877,5.59063438902868,0.0218650697878659,0.00221103363172895,2.23996261418626e-05,5.2066694271247e-06,2.82047405406121e-07,1.11828942068982e-07,9.79958284377423e-09,3.03680310804103e-09,1.76936982913145e-09,4.55233244647781e-10,2.85865134623871e-10,0,118.213582470733,157.388573638114,167.277006528807,175.482094894354,176.062458119204,176.292959637407,176.300935304973,176.304197202311,176.304331908566,176.304406131904,176.30440999399,176.304410656888,176.304411309623,176.304411389695,0,0.00613743221589937,0.0128640347674806,0.0196940687512971,0.0306436123611971,0.0227108288782248,0.0199603481059468,0.0144203726731074,0.0126595057015148,0.00802460616939187,0.00579422790574136,0.00476582958399302,0.00218127301608783,0.00129546090958608,0,0.0368853002180314,0.0424561672053182,0.0357458139441697,0.00542453668461493,0.00139737879215435,4.09793840983132e-05,9.88827719258164e-06,2.82182906413574e-07,6.80154785260401e-08,4.68638148581202e-10,1.43476256456832e-12,5.87224286773319e-14,-3.8725923988479e-16,0,51.9233219598173,36.5101595353499,22.2929205873114,10.0836712047604,8.44546709162833,5.96534505219667,5.23203509247568,3.31510088484678,1.51727964729039,0.339230010430526,4.3,3.95184451689563,3.93648767364231,3.96417675455454,4.17461002421926,4.2415864443906,4.27812664275782,4.29054016304092,4.28356809450247,4.28763589183394,4.29102846196855,4.2843931064011,4.29199404159342,4.28182766262184,4.29801497533678
361.41693968112,42.9016425137561,0.783425912788802,0.0277616978826271,0.000126780014428649,6.46688653511791e-05,4.19770542238176e-05,4.06311689982165e-05,3.97829284221477e-05,3.97189681731959e-05,3.96741751525038e-05,3.96720891730472e-05,3.96718869746274e-05,3.96718095526851e-05,3.96718090718256e-05,0,348.591091904129,391.431393690805,396.95138485124,401.505463519375,401.897296639865,402.11144697136,402.125017472137,402.133171413809,402.133743631581,402.134128472176,402.134145330564,402.134146925009,402.134147526977,402.134147530647,0,0.0432434325852682,0.0683492646587869,0.0543098560661859,0.00473568183980287,0.000573832040530529,0.000246160877201475,2.9615929619125e-05,1.26907258765788e-05,6.5303932447481e-07,7.83818114506564e-08,2.1960427973712e-08,1.42726815631071e-10,4.35996454978321e-12,0,0.0445078393341573,0.0615499823869161,0.0511882895634755,0.00925278206089253,0.00337763831478593,0.000249608224015397,8.71108295868628e-05,6.2319150764613e-06,2.16826297161578e-06,5.38359986101086e-08,7.87072708965654e-10,1.90235168457489e-12,1.03193107291829e-13,0,32.8543911060568,22.6827090459035,14.2568058297354,2.16847508892197,0.835496326427581,0.0789296250916813,0.0312054603206968,0.00130362112277354,6.8033972559997e-06,3.63584939633904e-10,4.3,3.78643805584078,3.91392859611611,4.07019645531764,4.17498196233726,4.1737394541093,4.17931737289233,4.19431345984112,4.17964818454342,4.18292325254646,4.18390258186415,4.17298696522651,4.17885655374135,4.18137952399476,4.19759428573406
413.869807904091,141.98846447432,17.1068249626335,1.65205726079637,0.0700161682947294,0.0449368516510624,0.0262564367322354,0.0237151639903851,0.0208713173081807,0.0203871887124462,0.0197049787829987,0.0195804131800757,0.0195501848296056,0.0195198891613951,0.0195179259416697,0,81.0603248181205,116.695381915075,127.109498868639,132.944672634367,133.713799257222,134.481087924364,134.595910702787,134.721743565213,134.742170299921,134.76978894626,134.774590583669,134.775735921821,134.776872159856,134.776945188204,0,0.0320463893939403,0.0458629356386706,0.0355936453956818,0.000220846095128033,2.65622446568888e-06,4.43184966244906e-07,4.87193513127352e-09,7.95392366031341e-10,1.37676787215108e-12,1.49463942988106e-14,9.73736697671868e-16,1.89886881306128e-20,2.07852621440639e-23,0,0.0382776414196766,0.0979317531037537,0.135532351365312,0.127645844105168,0.0980960359661433,0.0418472262864854,0.0286148153845903,0.0105470850292347,0.00699081734403285,0.00161153523527828,0.00029337412423927,2.23418125946681e-05,3.98908124463986e-06,0,48.5499552066702,37.8958997555015,26.4952809149709,8.69381714953182,5.66059725554675,1.99509818956609,1.31118998552922,0.297485616470245,0.0228296900582905,0.000161457497572575,4.3,3.62248933659898,3.60544693596166,3.8303177932309,3.93166400439974,3.9363588966835,3.96453803570269,3.9953216152024,3.9878141154973,3.99401476328142,3.9982374569362,3.98335939312191,3.98747026820707,4.00600490071051,4.0222750188865
309.964404891773,1.36855688698791,3.88544605829307e-05,3.09314369468746e-09,-1.17581173968338e-15,-7.47127134653801e-19,7.69173407158331e-18,3.28993935966193e-17,1.45279516172825e-16,-1.54624871064796e-17,1.12220960167778e-19,-5.97915623730289e-22,1.83889101498014e-23,1.45515719260742e-22,-1.96367058396174e-22,0,159.108387634617,171.533856487151,172.706539016379,172.84310608255,172.843125142035,172.84312537074,172.843125370392,172.843125374614,172.843125369122,172.843125369075,172.843125368116,172.843125364192,172.843125364317,172.843125364062,0,0.0701637097737763,0.0957470193127038,0.0926039409366902,0.0658989232865297,0.049528631650659,0.044182219911287,0.0332066864693271,0.0296221614707981,0.0198603067512785,0.0149267049820607,0.0125762381570578,0.00633720858202018,0.00401294171110412,0,0.242095362753534,0.214290609503239,0.108392756796834,0.00443789712887201,0.00088079482771877,1.54520744444388e-05,3.06641193711881e-06,5.37867027085053e-08,1.06736438998215e-08,3.76701067042187e-11,6.28240057936949e-14,-1.11771106282985e-16,2.59818556368409e-18,0,48.0441135927372,28.0645854339535,21.360789307873,13.9360551044235,12.3235702544763,9.23949839374975,8.24175614718722,5.52564941085489,2.7843927932413,0.7485648040063,4.3,3.67602908808717,4.17832070475823,4.24049517782783,4.30238373300903,4.28183032462637,4.28061055660462,4.29135608882368,4.28364519416846,4.28766900269239,4.29103164406365,4.28439414076589,4.29199465509207,4.28182780068906,4.29801506201677
451.395275454638,297.070099162866,154.019422337009,40.742928422594,0.0194862703148576,0.0083465259313719,0.00546500506449107,0.00534178092803326,0.00527595441646421,0.00527185375318045,0.00526912798674885,0.00526898520497871,0.00526896756710838,0.0052689583487632,0.0052689582028984,0,114.13529889452,198.269245647695,268.775802421684,305.528607077557,306.436494573296,307.027626472836,307.074445201949,307.107219588688,307.110207520564,307.112750859476,307.112943787806,307.112970844917,307.112985864575,307.11298611518,0,0.00274249884093066,0.0054191480005744,0.00608284050401479,0.000910474898369259,0.00013326099694554,6.25717938633184e-05,9.8783742304247e-06,4.79886310045163e-06,4.06362390235249e-07,7.24966188155824e-08,2.6040385273779e-08,4.52322338628165e-10,3.0892336173956e-11,0,0.626420851708177,1.54380444301408,3.18197821796728,0.989169941982677,0.335029611233526,0.0233424017813545,0.00812486515035599,0.000585726085172929,0.000204834776051568,5.18568152866729e-06,7.76455597649696e-08,1.42221045382537e-10,2.12624748959503e-12,0,25.8218854959363,31.4304214762799,29.5632037354228,6.98775871876737,3.25571690326781,0.510948490639261,0.247599386270898,0.020405279552437,0.000301122544185214,9.90638605403256e-08,4.3,3.8222806385606,3.6668961002353,3.74827507996033,4.10775376249176,4.07968833250846,4.03883416529506,4.05060303900114,4.02105185762592,4.02269449250432,4.02028544137863,4.00456479088291,4.00853214348933,4.02532129540605,4.0415679016179
